;ds;top_level;middle_level;bottom_level;y
8489;2012-03-01;Brasil;Amazonas;Terrestre;390.0
8490;2012-04-01;Brasil;Amazonas;Aérea;1914.0
8491;2012-04-01;Brasil;Amazonas;Terrestre;0.0
8492;2012-05-01;Brasil;Amazonas;Aérea;1543.0
8493;2012-05-01;Brasil;Amazonas;Terrestre;24.0
8494;2012-06-01;Brasil;Amazonas;Aérea;2619.0
8495;2012-06-01;Brasil;Amazonas;Terrestre;618.0
8496;2012-07-01;Brasil;Amazonas;Aérea;2146.0
8497;2012-07-01;Brasil;Amazonas;Terrestre;527.0
8498;2012-08-01;Brasil;Amazonas;Aérea;1919.0
8499;2012-08-01;Brasil;Amazonas;Terrestre;590.0
8500;2012-09-01;Brasil;Amazonas;Aérea;2019.0
8501;2012-09-01;Brasil;Amazonas;Terrestre;391.0
8502;2012-10-01;Brasil;Amazonas;Aérea;2686.0
8503;2012-10-01;Brasil;Amazonas;Terrestre;517.0
8504;2012-11-01;Brasil;Amazonas;Aérea;2055.0
8505;2012-11-01;Brasil;Amazonas;Terrestre;306.0
8506;2012-12-01;Brasil;Amazonas;Aérea;3481.0
8507;2012-12-01;Brasil;Amazonas;Terrestre;19.0
8508;2012-01-01;Brasil;Bahia;Aérea;23702.0
8509;2012-01-01;Brasil;Bahia;Marítima;45.0
8510;2012-02-01;Brasil;Bahia;Aérea;20012.0
8511;2012-02-01;Brasil;Bahia;Marítima;56.0
8512;2012-03-01;Brasil;Bahia;Aérea;16664.0
8513;2012-03-01;Brasil;Bahia;Marítima;29.0
8514;2012-04-01;Brasil;Bahia;Aérea;7312.0
8515;2012-04-01;Brasil;Bahia;Marítima;18.0
8516;2012-05-01;Brasil;Bahia;Aérea;4146.0
8517;2012-05-01;Brasil;Bahia;Marítima;38.0
8518;2012-06-01;Brasil;Bahia;Aérea;4769.0
8519;2012-06-01;Brasil;Bahia;Marítima;16.0
8520;2012-07-01;Brasil;Bahia;Aérea;7057.0
8521;2012-07-01;Brasil;Bahia;Marítima;18.0
8522;2012-08-01;Brasil;Bahia;Aérea;10097.0
8523;2012-08-01;Brasil;Bahia;Marítima;120.0
8524;2012-09-01;Brasil;Bahia;Aérea;10170.0
8525;2012-09-01;Brasil;Bahia;Marítima;23.0
8526;2012-10-01;Brasil;Bahia;Aérea;11657.0
8527;2012-10-01;Brasil;Bahia;Marítima;17.0
8528;2012-11-01;Brasil;Bahia;Aérea;9494.0
8529;2012-11-01;Brasil;Bahia;Marítima;1891.0
8530;2012-12-01;Brasil;Bahia;Aérea;13240.0
8531;2012-12-01;Brasil;Bahia;Marítima;2212.0
8532;2012-01-01;Brasil;Ceará;Aérea;8142.0
8533;2012-01-01;Brasil;Ceará;Marítima;22.0
8534;2012-02-01;Brasil;Ceará;Aérea;6191.0
8535;2012-02-01;Brasil;Ceará;Marítima;22.0
8536;2012-03-01;Brasil;Ceará;Aérea;5386.0
8537;2012-03-01;Brasil;Ceará;Marítima;46.0
8538;2012-04-01;Brasil;Ceará;Aérea;3789.0
8539;2012-04-01;Brasil;Ceará;Marítima;39.0
8540;2012-05-01;Brasil;Ceará;Aérea;3656.0
8541;2012-05-01;Brasil;Ceará;Marítima;24.0
8542;2012-06-01;Brasil;Ceará;Aérea;4894.0
8543;2012-06-01;Brasil;Ceará;Marítima;22.0
8544;2012-07-01;Brasil;Ceará;Aérea;7286.0
8545;2012-07-01;Brasil;Ceará;Marítima;176.0
8546;2012-08-01;Brasil;Ceará;Aérea;9641.0
8547;2012-08-01;Brasil;Ceará;Marítima;158.0
8548;2012-09-01;Brasil;Ceará;Aérea;6091.0
8549;2012-09-01;Brasil;Ceará;Marítima;99.0
8550;2012-10-01;Brasil;Ceará;Aérea;8477.0
8551;2012-10-01;Brasil;Ceará;Marítima;19.0
8552;2012-11-01;Brasil;Ceará;Aérea;9842.0
8553;2012-11-01;Brasil;Ceará;Marítima;3042.0
8554;2012-12-01;Brasil;Ceará;Aérea;10836.0
8555;2012-12-01;Brasil;Ceará;Marítima;3748.0
8556;2012-01-01;Brasil;Distrito Federal;Aérea;4834.0
8557;2012-02-01;Brasil;Distrito Federal;Aérea;5298.0
8558;2012-03-01;Brasil;Distrito Federal;Aérea;6462.0
8559;2012-04-01;Brasil;Distrito Federal;Aérea;5436.0
8560;2012-05-01;Brasil;Distrito Federal;Aérea;5077.0
8561;2012-06-01;Brasil;Distrito Federal;Aérea;5852.0
8562;2012-07-01;Brasil;Distrito Federal;Aérea;6529.0
8563;2012-08-01;Brasil;Distrito Federal;Aérea;6176.0
8564;2012-09-01;Brasil;Distrito Federal;Aérea;4685.0
8565;2012-10-01;Brasil;Distrito Federal;Aérea;5725.0
8566;2012-11-01;Brasil;Distrito Federal;Aérea;5914.0
8567;2012-12-01;Brasil;Distrito Federal;Aérea;6552.0
8568;2012-01-01;Brasil;Mato Grosso do Sul;Terrestre;7314.0
8569;2012-02-01;Brasil;Mato Grosso do Sul;Terrestre;3205.0
8570;2012-03-01;Brasil;Mato Grosso do Sul;Terrestre;4314.0
8571;2012-04-01;Brasil;Mato Grosso do Sul;Terrestre;2993.0
8572;2012-05-01;Brasil;Mato Grosso do Sul;Terrestre;1897.0
8573;2012-06-01;Brasil;Mato Grosso do Sul;Terrestre;4196.0
8574;2012-07-01;Brasil;Mato Grosso do Sul;Terrestre;4072.0
8575;2012-08-01;Brasil;Mato Grosso do Sul;Terrestre;2919.0
8576;2012-09-01;Brasil;Mato Grosso do Sul;Terrestre;2545.0
8577;2012-10-01;Brasil;Mato Grosso do Sul;Terrestre;2309.0
8578;2012-11-01;Brasil;Mato Grosso do Sul;Terrestre;1732.0
8579;2012-12-01;Brasil;Mato Grosso do Sul;Terrestre;6395.0
8580;2012-01-01;Brasil;Minas Gerais;Aérea;3604.0
8581;2012-02-01;Brasil;Minas Gerais;Aérea;4006.0
8582;2012-03-01;Brasil;Minas Gerais;Aérea;5752.0
8583;2012-04-01;Brasil;Minas Gerais;Aérea;3940.0
8584;2012-05-01;Brasil;Minas Gerais;Aérea;4225.0
8585;2012-06-01;Brasil;Minas Gerais;Aérea;6983.0
8586;2012-07-01;Brasil;Minas Gerais;Aérea;5969.0
8587;2012-08-01;Brasil;Minas Gerais;Aérea;4876.0
8588;2012-09-01;Brasil;Minas Gerais;Aérea;3590.0
8589;2012-10-01;Brasil;Minas Gerais;Aérea;3702.0
8590;2012-11-01;Brasil;Minas Gerais;Aérea;2991.0
8591;2012-12-01;Brasil;Minas Gerais;Aérea;4842.0
8592;2012-01-01;Brasil;Outras Unidades da Federação;Aérea;1115.0
8593;2012-01-01;Brasil;Outras Unidades da Federação;Fluvial;881.0
8594;2012-01-01;Brasil;Outras Unidades da Federação;Marítima;34.0
8595;2012-01-01;Brasil;Outras Unidades da Federação;Terrestre;2770.0
8596;2012-02-01;Brasil;Outras Unidades da Federação;Aérea;810.0
8597;2012-02-01;Brasil;Outras Unidades da Federação;Fluvial;1922.0
8598;2012-02-01;Brasil;Outras Unidades da Federação;Marítima;262.0
8599;2012-02-01;Brasil;Outras Unidades da Federação;Terrestre;2570.0
8600;2012-03-01;Brasil;Outras Unidades da Federação;Aérea;265.0
8601;2012-03-01;Brasil;Outras Unidades da Federação;Fluvial;637.0
8602;2012-03-01;Brasil;Outras Unidades da Federação;Marítima;35.0
8603;2012-03-01;Brasil;Outras Unidades da Federação;Terrestre;1792.0
8604;2012-04-01;Brasil;Outras Unidades da Federação;Aérea;202.0
8605;2012-04-01;Brasil;Outras Unidades da Federação;Fluvial;863.0
8606;2012-04-01;Brasil;Outras Unidades da Federação;Marítima;33.0
8607;2012-04-01;Brasil;Outras Unidades da Federação;Terrestre;1189.0
8608;2012-05-01;Brasil;Outras Unidades da Federação;Aérea;146.0
8609;2012-05-01;Brasil;Outras Unidades da Federação;Fluvial;675.0
8610;2012-05-01;Brasil;Outras Unidades da Federação;Marítima;52.0
8611;2012-05-01;Brasil;Outras Unidades da Federação;Terrestre;1257.0
8612;2012-06-01;Brasil;Outras Unidades da Federação;Aérea;100.0
8613;2012-06-01;Brasil;Outras Unidades da Federação;Fluvial;666.0
8614;2012-06-01;Brasil;Outras Unidades da Federação;Marítima;18.0
8615;2012-06-01;Brasil;Outras Unidades da Federação;Terrestre;1861.0
8616;2012-07-01;Brasil;Outras Unidades da Federação;Aérea;130.0
8617;2012-07-01;Brasil;Outras Unidades da Federação;Fluvial;1722.0
8618;2012-07-01;Brasil;Outras Unidades da Federação;Marítima;3.0
8619;2012-07-01;Brasil;Outras Unidades da Federação;Terrestre;1429.0
8620;2012-08-01;Brasil;Outras Unidades da Federação;Aérea;262.0
8621;2012-08-01;Brasil;Outras Unidades da Federação;Fluvial;1416.0
8622;2012-08-01;Brasil;Outras Unidades da Federação;Marítima;7.0
8623;2012-08-01;Brasil;Outras Unidades da Federação;Terrestre;1242.0
8624;2012-09-01;Brasil;Outras Unidades da Federação;Aérea;43.0
8625;2012-09-01;Brasil;Outras Unidades da Federação;Fluvial;521.0
8626;2012-09-01;Brasil;Outras Unidades da Federação;Marítima;9.0
8627;2012-09-01;Brasil;Outras Unidades da Federação;Terrestre;1179.0
8628;2012-10-01;Brasil;Outras Unidades da Federação;Aérea;4.0
8629;2012-10-01;Brasil;Outras Unidades da Federação;Fluvial;852.0
8630;2012-10-01;Brasil;Outras Unidades da Federação;Marítima;9.0
8631;2012-10-01;Brasil;Outras Unidades da Federação;Terrestre;1883.0
8632;2012-11-01;Brasil;Outras Unidades da Federação;Aérea;19.0
8633;2012-11-01;Brasil;Outras Unidades da Federação;Fluvial;1457.0
8634;2012-11-01;Brasil;Outras Unidades da Federação;Marítima;1170.0
8635;2012-11-01;Brasil;Outras Unidades da Federação;Terrestre;1426.0
8636;2012-12-01;Brasil;Outras Unidades da Federação;Aérea;416.0
8637;2012-12-01;Brasil;Outras Unidades da Federação;Fluvial;3643.0
8638;2012-12-01;Brasil;Outras Unidades da Federação;Marítima;59.0
8639;2012-12-01;Brasil;Outras Unidades da Federação;Terrestre;1693.0
8640;2012-01-01;Brasil;Paraná;Aérea;6702.0
8641;2012-01-01;Brasil;Paraná;Fluvial;0.0
8642;2012-01-01;Brasil;Paraná;Marítima;0.0
8643;2012-01-01;Brasil;Paraná;Terrestre;106237.0
8644;2012-02-01;Brasil;Paraná;Aérea;5486.0
8645;2012-02-01;Brasil;Paraná;Fluvial;0.0
8646;2012-02-01;Brasil;Paraná;Marítima;0.0
8647;2012-02-01;Brasil;Paraná;Terrestre;68976.0
8648;2012-03-01;Brasil;Paraná;Aérea;5269.0
8649;2012-03-01;Brasil;Paraná;Fluvial;0.0
8650;2012-03-01;Brasil;Paraná;Marítima;0.0
8651;2012-03-01;Brasil;Paraná;Terrestre;59128.0
8652;2012-04-01;Brasil;Paraná;Aérea;5116.0
8653;2012-04-01;Brasil;Paraná;Fluvial;0.0
8654;2012-04-01;Brasil;Paraná;Marítima;0.0
8655;2012-04-01;Brasil;Paraná;Terrestre;58019.0
8656;2012-05-01;Brasil;Paraná;Aérea;4952.0
8657;2012-05-01;Brasil;Paraná;Fluvial;0.0
8658;2012-05-01;Brasil;Paraná;Marítima;0.0
8659;2012-05-01;Brasil;Paraná;Terrestre;44000.0
8660;2012-06-01;Brasil;Paraná;Aérea;4163.0
8661;2012-06-01;Brasil;Paraná;Fluvial;0.0
8662;2012-06-01;Brasil;Paraná;Marítima;0.0
8663;2012-06-01;Brasil;Paraná;Terrestre;39660.0
8664;2012-07-01;Brasil;Paraná;Aérea;3118.0
8665;2012-07-01;Brasil;Paraná;Fluvial;0.0
8666;2012-07-01;Brasil;Paraná;Marítima;0.0
8667;2012-07-01;Brasil;Paraná;Terrestre;74511.0
8668;2012-08-01;Brasil;Paraná;Aérea;3560.0
8669;2012-08-01;Brasil;Paraná;Fluvial;0.0
8670;2012-08-01;Brasil;Paraná;Marítima;0.0
8671;2012-08-01;Brasil;Paraná;Terrestre;51589.0
8672;2012-09-01;Brasil;Paraná;Aérea;3454.0
8673;2012-09-01;Brasil;Paraná;Fluvial;0.0
8674;2012-09-01;Brasil;Paraná;Marítima;0.0
8675;2012-09-01;Brasil;Paraná;Terrestre;52214.0
8676;2012-10-01;Brasil;Paraná;Aérea;3443.0
8677;2012-10-01;Brasil;Paraná;Fluvial;0.0
8678;2012-10-01;Brasil;Paraná;Marítima;0.0
8679;2012-10-01;Brasil;Paraná;Terrestre;59691.0
8680;2012-11-01;Brasil;Paraná;Aérea;3342.0
8681;2012-11-01;Brasil;Paraná;Fluvial;0.0
8682;2012-11-01;Brasil;Paraná;Marítima;0.0
8683;2012-11-01;Brasil;Paraná;Terrestre;56982.0
8684;2012-12-01;Brasil;Paraná;Aérea;3063.0
8685;2012-12-01;Brasil;Paraná;Fluvial;0.0
8686;2012-12-01;Brasil;Paraná;Marítima;0.0
8687;2012-12-01;Brasil;Paraná;Terrestre;68721.0
8688;2012-01-01;Brasil;Pará;Aérea;803.0
8689;2012-01-01;Brasil;Pará;Fluvial;3304.0
8690;2012-02-01;Brasil;Pará;Aérea;755.0
8691;2012-02-01;Brasil;Pará;Fluvial;377.0
8692;2012-03-01;Brasil;Pará;Aérea;821.0
8693;2012-03-01;Brasil;Pará;Fluvial;1281.0
8694;2012-04-01;Brasil;Pará;Aérea;1154.0
8695;2012-04-01;Brasil;Pará;Fluvial;151.0
8696;2012-05-01;Brasil;Pará;Aérea;775.0
8697;2012-05-01;Brasil;Pará;Fluvial;5.0
8698;2012-06-01;Brasil;Pará;Aérea;872.0
8699;2012-06-01;Brasil;Pará;Fluvial;22.0
8700;2012-07-01;Brasil;Pará;Aérea;1274.0
8701;2012-07-01;Brasil;Pará;Fluvial;7.0
8702;2012-08-01;Brasil;Pará;Aérea;1437.0
8703;2012-08-01;Brasil;Pará;Fluvial;2.0
8704;2012-09-01;Brasil;Pará;Aérea;1187.0
8705;2012-09-01;Brasil;Pará;Fluvial;35.0
8706;2012-10-01;Brasil;Pará;Aérea;666.0
8707;2012-10-01;Brasil;Pará;Fluvial;331.0
8708;2012-11-01;Brasil;Pará;Aérea;656.0
8709;2012-11-01;Brasil;Pará;Fluvial;171.0
8710;2012-12-01;Brasil;Pará;Aérea;544.0
8711;2012-12-01;Brasil;Pará;Fluvial;247.0
8712;2012-01-01;Brasil;Pernambuco;Aérea;5515.0
8713;2012-01-01;Brasil;Pernambuco;Marítima;1291.0
8714;2012-02-01;Brasil;Pernambuco;Aérea;5657.0
8715;2012-02-01;Brasil;Pernambuco;Marítima;43.0
8716;2012-03-01;Brasil;Pernambuco;Aérea;4967.0
8717;2012-03-01;Brasil;Pernambuco;Marítima;11.0
8718;2012-04-01;Brasil;Pernambuco;Aérea;3089.0
8719;2012-04-01;Brasil;Pernambuco;Marítima;14.0
8720;2012-05-01;Brasil;Pernambuco;Aérea;2422.0
8721;2012-05-01;Brasil;Pernambuco;Marítima;14.0
8722;2012-06-01;Brasil;Pernambuco;Aérea;3488.0
8723;2012-06-01;Brasil;Pernambuco;Marítima;19.0
8724;2012-07-01;Brasil;Pernambuco;Aérea;4010.0
8725;2012-07-01;Brasil;Pernambuco;Marítima;1.0
8726;2012-08-01;Brasil;Pernambuco;Aérea;4270.0
8727;2012-08-01;Brasil;Pernambuco;Marítima;171.0
8728;2012-09-01;Brasil;Pernambuco;Aérea;3908.0
8729;2012-09-01;Brasil;Pernambuco;Marítima;10.0
8730;2012-10-01;Brasil;Pernambuco;Aérea;4618.0
8731;2012-10-01;Brasil;Pernambuco;Marítima;18.0
8732;2012-11-01;Brasil;Pernambuco;Aérea;6255.0
8733;2012-11-01;Brasil;Pernambuco;Marítima;3789.0
8734;2012-12-01;Brasil;Pernambuco;Aérea;8243.0
8735;2012-12-01;Brasil;Pernambuco;Marítima;8436.0
8736;2012-01-01;Brasil;Rio Grande do Norte;Aérea;5779.0
8737;2012-01-01;Brasil;Rio Grande do Norte;Marítima;3.0
8738;2012-02-01;Brasil;Rio Grande do Norte;Aérea;5005.0
8739;2012-02-01;Brasil;Rio Grande do Norte;Marítima;7.0
8740;2012-03-01;Brasil;Rio Grande do Norte;Aérea;3499.0
8741;2012-03-01;Brasil;Rio Grande do Norte;Marítima;0.0
8742;2012-04-01;Brasil;Rio Grande do Norte;Aérea;1805.0
8743;2012-04-01;Brasil;Rio Grande do Norte;Marítima;43.0
8744;2012-05-01;Brasil;Rio Grande do Norte;Aérea;1431.0
8745;2012-05-01;Brasil;Rio Grande do Norte;Marítima;0.0
8746;2012-06-01;Brasil;Rio Grande do Norte;Aérea;1448.0
8747;2012-06-01;Brasil;Rio Grande do Norte;Marítima;1.0
8748;2012-07-01;Brasil;Rio Grande do Norte;Aérea;2226.0
8749;2012-07-01;Brasil;Rio Grande do Norte;Marítima;1.0
8750;2012-08-01;Brasil;Rio Grande do Norte;Aérea;2697.0
8751;2012-08-01;Brasil;Rio Grande do Norte;Marítima;0.0
8752;2012-09-01;Brasil;Rio Grande do Norte;Aérea;1937.0
8753;2012-09-01;Brasil;Rio Grande do Norte;Marítima;0.0
8754;2012-10-01;Brasil;Rio Grande do Norte;Aérea;2961.0
8755;2012-10-01;Brasil;Rio Grande do Norte;Marítima;0.0
8756;2012-11-01;Brasil;Rio Grande do Norte;Aérea;5406.0
8757;2012-11-01;Brasil;Rio Grande do Norte;Marítima;1.0
8758;2012-12-01;Brasil;Rio Grande do Norte;Aérea;5494.0
8759;2012-12-01;Brasil;Rio Grande do Norte;Marítima;744.0
8760;2012-01-01;Brasil;Rio Grande do Sul;Aérea;18595.0
8761;2012-01-01;Brasil;Rio Grande do Sul;Fluvial;6856.0
8762;2012-01-01;Brasil;Rio Grande do Sul;Marítima;0.0
8763;2012-01-01;Brasil;Rio Grande do Sul;Terrestre;178369.0
8764;2012-02-01;Brasil;Rio Grande do Sul;Aérea;14884.0
8765;2012-02-01;Brasil;Rio Grande do Sul;Fluvial;3850.0
8766;2012-02-01;Brasil;Rio Grande do Sul;Marítima;0.0
8767;2012-02-01;Brasil;Rio Grande do Sul;Terrestre;98228.0
8768;2012-03-01;Brasil;Rio Grande do Sul;Aérea;16255.0
8769;2012-03-01;Brasil;Rio Grande do Sul;Fluvial;4380.0
8770;2012-03-01;Brasil;Rio Grande do Sul;Marítima;0.0
8771;2012-03-01;Brasil;Rio Grande do Sul;Terrestre;68533.0
8772;2012-04-01;Brasil;Rio Grande do Sul;Aérea;9165.0
8773;2012-04-01;Brasil;Rio Grande do Sul;Fluvial;2838.0
8774;2012-04-01;Brasil;Rio Grande do Sul;Marítima;0.0
8775;2012-04-01;Brasil;Rio Grande do Sul;Terrestre;47734.0
8776;2012-05-01;Brasil;Rio Grande do Sul;Aérea;6555.0
8777;2012-05-01;Brasil;Rio Grande do Sul;Fluvial;2020.0
8778;2012-05-01;Brasil;Rio Grande do Sul;Marítima;0.0
8779;2012-05-01;Brasil;Rio Grande do Sul;Terrestre;18796.0
8780;2012-06-01;Brasil;Rio Grande do Sul;Aérea;6184.0
8781;2012-06-01;Brasil;Rio Grande do Sul;Fluvial;1119.0
8782;2012-06-01;Brasil;Rio Grande do Sul;Marítima;0.0
8783;2012-06-01;Brasil;Rio Grande do Sul;Terrestre;12787.0
8784;2012-07-01;Brasil;Rio Grande do Sul;Aérea;7872.0
8785;2012-07-01;Brasil;Rio Grande do Sul;Fluvial;2377.0
8786;2012-07-01;Brasil;Rio Grande do Sul;Marítima;0.0
8787;2012-07-01;Brasil;Rio Grande do Sul;Terrestre;29201.0
8788;2012-08-01;Brasil;Rio Grande do Sul;Aérea;7621.0
8789;2012-08-01;Brasil;Rio Grande do Sul;Fluvial;2054.0
8790;2012-08-01;Brasil;Rio Grande do Sul;Marítima;0.0
8791;2012-08-01;Brasil;Rio Grande do Sul;Terrestre;24228.0
8792;2012-09-01;Brasil;Rio Grande do Sul;Aérea;6618.0
8793;2012-09-01;Brasil;Rio Grande do Sul;Fluvial;2383.0
8794;2012-09-01;Brasil;Rio Grande do Sul;Marítima;0.0
8795;2012-09-01;Brasil;Rio Grande do Sul;Terrestre;23503.0
8796;2012-10-01;Brasil;Rio Grande do Sul;Aérea;7649.0
8797;2012-10-01;Brasil;Rio Grande do Sul;Fluvial;2460.0
8798;2012-10-01;Brasil;Rio Grande do Sul;Marítima;0.0
8799;2012-10-01;Brasil;Rio Grande do Sul;Terrestre;31558.0
8800;2012-11-01;Brasil;Rio Grande do Sul;Aérea;7150.0
8801;2012-11-01;Brasil;Rio Grande do Sul;Fluvial;2495.0
8802;2012-11-01;Brasil;Rio Grande do Sul;Marítima;0.0
8803;2012-11-01;Brasil;Rio Grande do Sul;Terrestre;44787.0
8804;2012-12-01;Brasil;Rio Grande do Sul;Aérea;7174.0
8805;2012-12-01;Brasil;Rio Grande do Sul;Fluvial;5189.0
8806;2012-12-01;Brasil;Rio Grande do Sul;Marítima;0.0
8807;2012-12-01;Brasil;Rio Grande do Sul;Terrestre;79203.0
8808;2012-01-01;Brasil;Rio de Janeiro;Aérea;104367.0
8809;2012-01-01;Brasil;Rio de Janeiro;Marítima;2666.0
8810;2012-02-01;Brasil;Rio de Janeiro;Aérea;115984.0
8811;2012-02-01;Brasil;Rio de Janeiro;Marítima;5774.0
8812;2012-03-01;Brasil;Rio de Janeiro;Aérea;120857.0
8813;2012-03-01;Brasil;Rio de Janeiro;Marítima;8566.0
8814;2012-04-01;Brasil;Rio de Janeiro;Aérea;87486.0
8815;2012-04-01;Brasil;Rio de Janeiro;Marítima;1539.0
8816;2012-05-01;Brasil;Rio de Janeiro;Aérea;67893.0
8817;2012-05-01;Brasil;Rio de Janeiro;Marítima;191.0
8818;2012-06-01;Brasil;Rio de Janeiro;Aérea;81679.0
8819;2012-06-01;Brasil;Rio de Janeiro;Marítima;41.0
8820;2012-07-01;Brasil;Rio de Janeiro;Aérea;83747.0
8821;2012-07-01;Brasil;Rio de Janeiro;Marítima;24.0
8822;2012-08-01;Brasil;Rio de Janeiro;Aérea;79692.0
8823;2012-08-01;Brasil;Rio de Janeiro;Marítima;35.0
8824;2012-09-01;Brasil;Rio de Janeiro;Aérea;78450.0
8825;2012-09-01;Brasil;Rio de Janeiro;Marítima;40.0
8826;2012-10-01;Brasil;Rio de Janeiro;Aérea;92540.0
8827;2012-10-01;Brasil;Rio de Janeiro;Marítima;95.0
8828;2012-11-01;Brasil;Rio de Janeiro;Aérea;100612.0
8829;2012-11-01;Brasil;Rio de Janeiro;Marítima;638.0
8830;2012-12-01;Brasil;Rio de Janeiro;Aérea;119403.0
8831;2012-12-01;Brasil;Rio de Janeiro;Marítima;11868.0
8832;2012-01-01;Brasil;Santa Catarina;Aérea;32889.0
8833;2012-01-01;Brasil;Santa Catarina;Marítima;9402.0
8834;2012-01-01;Brasil;Santa Catarina;Terrestre;41634.0
8835;2012-02-01;Brasil;Santa Catarina;Aérea;26904.0
8836;2012-02-01;Brasil;Santa Catarina;Marítima;10318.0
8837;2012-02-01;Brasil;Santa Catarina;Terrestre;15733.0
8838;2012-03-01;Brasil;Santa Catarina;Aérea;11550.0
8839;2012-03-01;Brasil;Santa Catarina;Marítima;3872.0
8840;2012-03-01;Brasil;Santa Catarina;Terrestre;4251.0
8841;2012-04-01;Brasil;Santa Catarina;Aérea;2840.0
8842;2012-04-01;Brasil;Santa Catarina;Marítima;65.0
8843;2012-04-01;Brasil;Santa Catarina;Terrestre;2426.0
8844;2012-05-01;Brasil;Santa Catarina;Aérea;962.0
8845;2012-05-01;Brasil;Santa Catarina;Marítima;10.0
8846;2012-05-01;Brasil;Santa Catarina;Terrestre;685.0
8847;2012-06-01;Brasil;Santa Catarina;Aérea;306.0
8848;2012-06-01;Brasil;Santa Catarina;Marítima;15.0
8849;2012-06-01;Brasil;Santa Catarina;Terrestre;541.0
8850;2012-07-01;Brasil;Santa Catarina;Aérea;646.0
8851;2012-07-01;Brasil;Santa Catarina;Marítima;3.0
8852;2012-07-01;Brasil;Santa Catarina;Terrestre;1018.0
8853;2012-08-01;Brasil;Santa Catarina;Aérea;619.0
8854;2012-08-01;Brasil;Santa Catarina;Marítima;21.0
8855;2012-08-01;Brasil;Santa Catarina;Terrestre;905.0
8856;2012-09-01;Brasil;Santa Catarina;Aérea;1749.0
8857;2012-09-01;Brasil;Santa Catarina;Marítima;15.0
8858;2012-09-01;Brasil;Santa Catarina;Terrestre;876.0
8859;2012-10-01;Brasil;Santa Catarina;Aérea;1254.0
8860;2012-10-01;Brasil;Santa Catarina;Marítima;38.0
8861;2012-10-01;Brasil;Santa Catarina;Terrestre;858.0
8862;2012-11-01;Brasil;Santa Catarina;Aérea;2310.0
8863;2012-11-01;Brasil;Santa Catarina;Marítima;4.0
8864;2012-11-01;Brasil;Santa Catarina;Terrestre;1129.0
8865;2012-12-01;Brasil;Santa Catarina;Aérea;9952.0
8866;2012-12-01;Brasil;Santa Catarina;Marítima;4663.0
8867;2012-12-01;Brasil;Santa Catarina;Terrestre;5245.0
8868;2012-01-01;Brasil;São Paulo;Aérea;168811.0
8869;2012-01-01;Brasil;São Paulo;Marítima;152.0
8870;2012-02-01;Brasil;São Paulo;Aérea;142884.0
8871;2012-02-01;Brasil;São Paulo;Marítima;439.0
8872;2012-03-01;Brasil;São Paulo;Aérea;224621.0
8873;2012-03-01;Brasil;São Paulo;Marítima;1339.0
8874;2012-04-01;Brasil;São Paulo;Aérea;171038.0
8875;2012-04-01;Brasil;São Paulo;Marítima;4.0
8876;2012-05-01;Brasil;São Paulo;Aérea;171483.0
8877;2012-05-01;Brasil;São Paulo;Marítima;240.0
8878;2012-06-01;Brasil;São Paulo;Aérea;157233.0
8879;2012-06-01;Brasil;São Paulo;Marítima;9.0
8880;2012-07-01;Brasil;São Paulo;Aérea;163549.0
8881;2012-07-01;Brasil;São Paulo;Marítima;18.0
8882;2012-08-01;Brasil;São Paulo;Aérea;179344.0
8883;2012-08-01;Brasil;São Paulo;Marítima;15.0
8884;2012-09-01;Brasil;São Paulo;Aérea;170646.0
8885;2012-09-01;Brasil;São Paulo;Marítima;4.0
8886;2012-10-01;Brasil;São Paulo;Aérea;179039.0
8887;2012-10-01;Brasil;São Paulo;Marítima;9.0
8888;2012-11-01;Brasil;São Paulo;Aérea;190509.0
8889;2012-11-01;Brasil;São Paulo;Marítima;9.0
8890;2012-12-01;Brasil;São Paulo;Aérea;189022.0
8891;2012-12-01;Brasil;São Paulo;Marítima;10.0
8892;2013-01-01;Brasil;Amazonas;Aérea;4939.0
8893;2013-01-01;Brasil;Amazonas;Terrestre;6.0
8894;2013-02-01;Brasil;Amazonas;Aérea;3901.0
8895;2013-02-01;Brasil;Amazonas;Terrestre;4.0
8896;2013-03-01;Brasil;Amazonas;Aérea;2449.0
8897;2013-03-01;Brasil;Amazonas;Terrestre;0.0
8898;2013-04-01;Brasil;Amazonas;Aérea;1447.0
8899;2013-04-01;Brasil;Amazonas;Terrestre;0.0
8900;2013-05-01;Brasil;Amazonas;Aérea;2142.0
8901;2013-05-01;Brasil;Amazonas;Terrestre;10.0
8902;2013-06-01;Brasil;Amazonas;Aérea;2603.0
8903;2013-06-01;Brasil;Amazonas;Terrestre;3.0
8904;2013-07-01;Brasil;Amazonas;Aérea;3164.0
8905;2013-07-01;Brasil;Amazonas;Terrestre;3.0
8906;2013-08-01;Brasil;Amazonas;Aérea;2074.0
8907;2013-08-01;Brasil;Amazonas;Terrestre;9.0
8908;2013-09-01;Brasil;Amazonas;Aérea;1471.0
8909;2013-09-01;Brasil;Amazonas;Terrestre;223.0
8910;2013-10-01;Brasil;Amazonas;Aérea;2673.0
8911;2013-10-01;Brasil;Amazonas;Terrestre;470.0
8912;2013-11-01;Brasil;Amazonas;Aérea;2323.0
8913;2013-11-01;Brasil;Amazonas;Terrestre;578.0
8914;2013-12-01;Brasil;Amazonas;Aérea;1851.0
